5366361,33799297,3,2,2,2,11-18,地铁1号线五棵松站，旁边就是卓展购物中心，总的来说还是比较方便的
5366361,1443315,4,4,3,4,15-10-10,看的演唱会，演出非常好，除了保安好像有一些是大学生，非常热情，也很有礼貌，中途出去都特别贴心的帮你用手电照着路面。停车场很大，门口发卡以后让往里边走，结果里边居然有跳广场舞的，顺着停车那帮大妈还骂人，本来今天演唱会车就多，而且并没有写此处不让停车，停车场边上就是个小公园，停车场又不安全又容易起冲突，希望有人可以管理。
5366361,2197602,4,3,3,3,15-10-06  更新于10-06 22:33,地铁一号线五棵松站上来就是，301医院对面。
5366361,3166697,5,4,4,4,15-10-06,在这儿看过几次演唱会，环境还可以，现在场地内有Wi-Fi，有卖吃的、饮料啥的
5366361,53679247,4,3,3,3,15-10-06,五棵松万事达的复古盛会，只有10.1到10.7的展示活动，复古区是需要买票，有不少复古车和复古摩托车，卖的东西基本也都是复古风格的，马丁靴皮衣皮质钱包等等，还有玩双排轮轮滑的场地一起复古自行车的场地，除复古区之外是免费的，有很多小吃，可能因为明天就撤摊了，所以价格也比较合适，没有因为有展览就卖得很贵
5366361,20419125,4,4,3,3,15-10-05,朋友送的五棵松万事达中心的演出票，十月一号晚上带着孩子去看的演出，名字是冰川时代冰上秀猛犸象大冒险，票价是四百元一位，对于我这样的普通工薪阶层，感觉是真心贵了些啊。这是第一次去万事达中心，门口安检挺严格的，不可以带瓶装水和饮料，可以带点小零食和水壶装水，里面有卖小吃和饮料的但是比较贵，看演出的人还真挺多的，座位的间距很近，进出一次比较费劲。音响和灯光都挺好的，孩子比较喜欢看，时间有二个小时吧，要是价格能够再亲民些就好了。
5366361,697240,4,3,2,1,15-09-30,很不错的演出场所，地方不是很大，但很适合室内表演，例如最近刚刚看过的冰川时代冰上秀《猛犸象大冒险》，以及各种明星的演唱会。我记得在这里还看过张学友的1/2世纪演唱会和马克西姆的钢琴演奏会。这里的感觉要比首都体育馆的好，因为布局会更合理些。
5366361,30035254,4,2,3,2,15-02-25  更新于09-21 15:41,虽说是个专业篮球馆，但我每次过来都是因为演唱会...
5366361,46735320,5,4,4,4,15-09-06,第一次来是带孩子来看恐龙展和滑冰的。大夏天在真冰冰面上滑冰真舒服啊！每场大约3小时，前两个小时小孩很多，最后一个小时就没什么人了滑的真舒服。大多数人第一次来都是拿着赠票来的来着，要是离家近自己买票也可以偶尔来。
5366361,2892225,5,4,4,4,15-08-06,五月天和bigbang演唱会都是在这里看的
5366361,2766473,4,2,3,2,15-08-04  更新于08-04 14:25,以前都是来看演出的，后来有机会成为活动方，进场、卸货、搭建、布景、调试，这都是后半夜进行的…...所有人连轴转熬成了***，最后呈现了最靓丽的一面给大家，然后才认识到，许多眼见的美好是需要背后多么辛苦的努力才会看到的啊！所有的工作人员，辛苦大家了。场馆的安保很负责，保洁人员也很配合，设施都还不错，卫生间干净卫生。有机会还是当个观众吧，享受就好了
5366361,4209146,5,4,4,4,15-08-03  更新于08-03 17:02,本次靓颖演唱会必须从东门进入，很不方便～还好位置比较靠前，不过也有些偏，能看到舞台的右侧，感觉舞台正中的升降台很鸡肋，这次靓颖幸好小伤，不过后患无穷～音响效果还可以～
5366361,29797559,5,4,4,4,15-07-25  更新于07-25 11:49,好久没来万事达看演唱会～山上的WiFi信号比下面好 哈哈
5366361,48345587,5,4,4,1,15-07-24  更新于07-24 10:17,很尽兴…明年三巡再约！❤️❤️
5366361,2293064,4,3,3,3,15-06-18,第一次来，是伴着抽中谭咏麟的北京演唱会来的，所以有份幸运在里面，故对这个地方也有一份由衷的喜欢。
5366361,20686924,5,4,4,4,15-06-16  更新于06-16 15:06,来的比较频繁的地方，基本上每周都有大型活动，不是篮球就是演唱会。
5366361,785201521,3,2,2,2,15-06-08,好壮观啊哈哈！很喜欢！！！！！！
5366361,4764974,5,4,4,4,15-06-08,万事达中心真不错，狠干净，不错哦
5366361,8793750,4,4,3,4,15-06-02,五棵松的地标建筑，经常举办各种演出活动，借着看演唱会和球赛的机会去过几回。
5366361,45680626,4,3,3,3,15-05-31,打篮球的一个体育馆，但是我每次来都是看演唱会哈哈哈。
5366361,33170607,5,4,4,4,15-05-31,李荣浩演唱会灯光音效都很好 就是舞台有点小
5366361,111478303,5,4,4,4,15-05-27,看演出，看男篮，这里呼声震天。坡度真的很高，也是不会有大脑袋挡着的情况发生。硬件设施很好，音响效果不错，路线清晰，不会迷路。
5366361,13342602,5,4,4,4,15-05-23,看过金隅和田馥甄的演唱会，很大很现代化，就是水太贵了，10块钱，太暴力了
5366361,33964212,4,2,2,4,15-05-20,很现代化的一个场馆，据说有NBA的水平
5366361,6400057,5,4,4,4,15-05-19,据说是北京最大的室内场馆。专门从佛山来看许巍演唱会！停车场很大！演出票上的信息指引比较详细。场内管理比较细致严格。
5366361,109626665,4,4,4,4,15-05-19,万事达最早还叫五棵松体育馆，每次来不是因为演唱会就是因为颁奖礼，主要还是看演出啦，从看演出的角度讲，这个场馆的三层太高了！有点儿恐高的我坐在上面实在煎熬，尤其散场的时候人还多，总怕会掉下去，而且这个高度基本只看大屏幕就好了，台上什么样儿基本看不清。这个场馆分一二三层，二层说白了就是包厢，开演唱会的话基本都是不卖的。不过座椅还是比较舒服的，是软的，但每排的间隔好小，如果有人从你面前过，比较困难→_→其实我觉得万事达地理环境还凑合，从地铁出来也不需要走太久就能到，而且地铁出来也有一条街有一些餐厅可以吃饭，还是不错的。
5366361,60494925,5,4,4,4,15-05-07,去年年底去看的李准基演唱会，永远记得当时火爆的现场！
5366361,34561615,4,3,2,2,15-04-23,北京奥运会时的场馆，现在举办各种演唱会，和北京首钢篮球队的比赛，希望有机会去哪里打篮球。
5366361,25695722,4,3,3,3,15-04-17,也在这里看过若干次的演唱会了，环境还不错。
5366361,3207197,5,4,4,4,15-04-14,来看手机啦，传奇人物出山。人山人海，热闹非凡
5366361,21549451,4,3,3,3,15-04-03,去看了she～～～～～～～开心～～就是太远了
5366361,1730042,4,4,4,4,15-03-29  更新于03-29 21:59,因为看万芳的演唱会，见识了百闻不如一见大名鼎鼎的万事达中心。
5366361,5409965,4,3,3,2,15-03-27,万事达中心每次在推广广告的时候都说是在五棵松地铁标志的建筑，其实从五棵松地铁的东北口出来肯定得走上10分钟才能到万事达中心，而且还要经过很多的小商小贩们的叫卖。
5366361,5799661,5,4,4,4,15-03-05  更新于03-24 01:02,在这里看过太多次演唱会。最近的一次是陪爸爸来看季后赛第一场篮球。入口和出口不是同一个门，走了好大一段路。
5366361,31860706,5,4,4,4,15-03-23,非常专业的篮球馆，以及可以举办各种演唱会的场馆，在这儿看了好多场演出了……
5366361,5319574,5,4,4,4,15-03-04,又一次在万事达灭广东，我大北京首钢的福地，每次来都热血沸腾～决赛见❤️
5366361,27489278,3,2,2,2,15-03-03,座位在拥挤了狭窄…设施不错，有MBA的感觉
5366361,27640534,5,4,4,4,15-03-02,明天首钢对东莞第四场，请问有人有多余票吗？忠实女球迷，求票，谢谢
5366361,47630629,3,2,2,2,15-03-01,2015CBA半决赛第一场北京vs广东，去给首钢加油！虽说按同事的话说，这回坐在'山顶'180元的位置…但是有大屏幕还是都看得到的。棒约翰套餐40含一杯水，一块披萨和一袋鸡米花~
5366361,1691254,3,2,2,2,15-02-26,终于又来这里看季后赛了，记得以前卖热狗的，但是现在却没找到
5366361,5385435,4,3,3,3,15-02-26,北京对战广东，篮球赛不错，主场北京很赞。
5366361,870884,5,4,4,4,15-02-23,看演出 看比赛 现在还有wifi了 改变了以前没有信号的局面
5366361,1703800,4,3,2,2,15-02-18,2014-11-01： CBA揭幕战北京对广东。万事达中心的主场馆很大，在这里举办的篮球赛有点在NBA场馆的感觉。
5366361,121471981,5,4,3,2,15-02-14,公认全国最好的篮球馆，前几天看的首钢第三场季后赛对吉林大比分拿下，感觉杠杠滴...
5366361,6776519,4,3,3,3,15-02-08,耶耶，看球又去了，北京篮球的第二主场。不过有的位置真的太坑爹了，设计的有问题，座位前面就是大栏杆什么都看不到！
5366361,5524712,4,3,3,3,15-02-05,我是恐高患者，真心接收不了二层以上的座位，怕死了，在外面听了听就走了，音乐效果不错，很HI，再也不来万事达了
5366361,4353658,4,3,3,3,15-02-03,来看比赛的 气氛大于一切 设施还算完整 厕所排队啊 男生那边人比女生还多……
5366361,17900803,3,2,2,2,15-01-24,好闹腾，音响太吵了。不过气氛倒是营造得很好。
5366361,188246182,4,3,3,3,15-01-18,演唱会人真的很多，不过也算方便
5366361,21709426,5,4,4,3,15-01-15  更新于01-15 15:03,很少现场看演唱会，的确现场的效果非常霸道，特别是万人大合唱，交通也很方便
5366361,4945377,4,3,3,3,15-01-15,在这边和闺蜜看的，29届金唱片颁奖盛典.觉得挺不错的.离地铁口还是很近的.蛮方便.里面卫生间也相对干净.挺好
5366361,1138418,3,2,2,1,15-01-07,2014.03
5366361,4867979,5,0,0,0,15-01-02,这里看演出感觉还不错，场馆比较新，位置优越，很好
5366361,2936752,5,0,0,0,15-01-01,做活动，去了万事达中心，看了何洁的演唱会  蹭了李准基的演唱会彩排。第一次感受演唱会的氛围，现场的果然不一样  我想去听韩红的跨年演唱会·~
5366361,48956329,4,0,0,0,14-12-25,演唱会，现在明星都爱来这里，不去工体了，说这里音效号，安检挺严的，里面有卖水的，楼上的座位挺陡的，但是最后一排也能看清因为我座过，还有北京金鱼的季后赛，
5366361,57376808,3,0,0,0,14-12-24,C 一般啊 校园之星 环境真的很一般 音响就只有前面 没有环绕？一点没有存在感 大家都自己玩自己的 自high都high不起来 一定是我的坐姿不对
5366361,4847316,3,0,0,0,14-12-23,场子够小，场地够好，所以整个一层看台几乎都是别的体育场内场的距离，但是10点闭馆简直太坑了，欧巴扛到小十点二十也是不容易....就不能再久点嘛...
5366361,164648205,5,0,0,0,14-12-21,还好，交通方便，还有比赛和演唱会
5366361,2784613,3,0,0,0,14-12-10,办各种演出比赛。
5366361,10551526,5,0,0,0,14-12-09,室内的，所以效果还不错！苏打绿的演出，很尽兴！
5366361,30735764,4,0,0,0,14-12-08,做了一天志愿者 透露几个信息吧 这里半个小时要一百万 每次演出都有人要翻墙逃进来看…
5366361,25302357,4,0,0,0,14-12-07,"要感谢北京市总工会:通过消息告诉我们这些会员可以提前电话预约11月25日的综合国际格斗赛,每人送两张,只需花10元快递费即可.现在市/区工会非常重视工会会员的文化生活,通过〈劳动午报〉12351热线和网络向会员介绍劳动权益参观体活动,是工会会员的好后勤."
5366361,24556885,5,0,0,0,14-12-03,家门口 很不错啊 设施不错 不过管理不是太严 都这样儿啦反正 停车什么的如果第一次去可能有点搞不懂 公交啥的都方便
5366361,2017264,5,0,0,0,14-12-01,买了美国职业摔角中国巡回赛的票，
5366361,3159634,4,0,0,0,14-11-29,来听姜育恒告别三十年。座位设置不太合理，贵宾席都会有脚被卡在座椅间的感觉。音响也不理想，特别是低音，完全掩盖歌手的本音，每个字都像是吼出来的。
5366361,161562346,5,0,0,0,14-11-23,看演出的地方，气氛还是很high的
5366361,29034693,4,0,0,0,14-11-16,很早之前来这边看演唱会了，场地不算很大，设施比较完善，环境也挺好的。
5366361,31869853,4,0,0,0,14-10-28,环境不错，交通也比较便利。经常举行各种比赛和演唱会。
5366361,5602609,5,0,0,0,14-10-08,EXO！920.921都去了~就是各种黄牛，早知道不提前买票了，票价太乱~
5366361,22497517,4,0,0,0,14-09-28,来过好几次，交通很方便，进去看过几次演唱会，环境挺不错的，有几次看演唱会看的时间比较晚，还好出门就是地铁，公交车停运了，还好还有地铁，很方便。
5366361,18270207,5,0,0,0,14-09-24,今年夏天的张信哲——还爱光年世界巡演北京站，是我第二次来万事达中心看他。
5366361,44282502,5,0,0,0,14-09-23  更新于09-23 10:54,在这看了好几场演唱会，音箱效果很棒，舞台灯光也不错，在北京算是比较好的场馆了。是2008年北京奥运会篮球项目的比赛场馆，位于西四环五棵松桥东北角，毗临地铁一号线五棵松站，建筑面积6.3万平方米，分竞赛层（场地所在层）、首层、包厢层和三层，可容纳观众18000人。第一次在这看的是任贤齐的演唱会，几乎满座，当心太软响起的时候瞬间泪奔，他的歌陪伴了一代人的成长，带给人无限感动。
5366361,36816464,4,0,0,0,14-09-16,国家级的篮球馆，设施很好，看过几次CBA。
5366361,29612121,5,0,0,0,14-09-15,九月份来看花花的演唱会，气氛不要太嗨，两场看后久久不能自已，红得很美＼(^o^)／
5366361,36246416,3,0,0,0,14-09-09,曾经去看过演唱会，进门前的场地极为空旷，很有气场，里面的设施很先进，很专业的场馆。
5366361,84790412,3,0,0,0,14-09-09,万事达中心面积不小，5月份偶然的一次看了场演唱会，是新星邓紫棋的，现场气氛很热烈！
5366361,70524752,5,0,0,0,14-09-07,华晨宇!!     花花个人首场演唱会 说好的一定来
